Battery_ID,Cycle_Index,Discharge_Index,Ambient_Temperature,Discharge_Time_Seconds,Max_Temp_Reached,Min_Voltage_Recorded,Voltage_Drop_Rate_V_per_sec,Internal_Resistance_Re,Cycles_Since_Impedance,Capacity_Ahr,SoH,Baseline_Capacity_Ahr,Charge_Rate_Proxy,Time_Since_Reset_Cycles
B0031,32,14,43,1625.187,61.64539051,2.471072287,0.001068127,0.040699219,7,1.766505238,0.9637980073422618,1.832858363,1.068127,7
B0031,34,15,43,1622.016,61.88870329,2.404447264,0.001111151,0.040699219,9,1.751740528,0.9557424421670928,1.832858363,1.111151,9
B0031,38,16,43,1638.422,61.98674237,2.405938769,0.001076061,0.040505499,1,1.735234931,0.946737056190086,1.832858363,1.076061,1
B0031,40,17,43,1646.438,61.73655453,2.386904671,0.001105613,0.040505499,3,1.778277827,0.9702210835808048,1.832858363,1.1056130000000002,3
B0031,42,18,43,1634.765,61.82230521,2.365034266,0.001126932,0.040505499,5,1.764989486,0.9629710192723714,1.832858363,1.126932,5
B0031,44,19,43,1622.016,61.70265738,2.418677552,0.001102749,0.040505499,7,1.762591284,0.961662570104442,1.832858363,1.1027490000000002,7
B0031,46,20,43,1616.25,61.83339482,2.360775838,0.001142083,0.040505499,9,1.744314576,0.9516908732352496,1.832858363,1.142083,9
B0031,50,21,43,1622.218,61.71886225,2.450559709,0.001077593,0.040611418,1,1.762837375,0.9617968363439768,1.832858363,1.077593,1
B0031,52,22,43,1619.656,61.94561507,2.342882907,0.001151149,0.040611418,3,1.747857931,0.95362411317977,1.832858363,1.151149,3
B0031,54,23,43,1605.484,61.68681562,2.411955819,0.001118225,0.040611418,5,1.744116734,0.9515829314520796,1.832858363,1.118225,5
B0031,56,24,43,1600.75,61.72142338,2.341322253,0.001165596,0.040611418,7,1.726842293,0.942158067344345,1.832858363,1.165596,7
B0031,58,25,43,1595.0,61.9223684,2.328244466,0.001178039,0.040611418,9,1.720309349,0.938593719912006,1.832858363,1.178039,9
B0031,62,26,43,1612.422,61.87504932,2.318164845,0.001164695,0.04172654,1,1.739424552,0.949022896211648,1.832858363,1.164695,1
B0031,64,27,43,1598.969,61.49120341,2.454823685,0.001095783,0.04172654,3,1.736738442,0.947557365620619,1.832858363,1.095783,3
B0031,66,28,43,1592.187,61.70751319,2.358430986,0.001161259,0.04172654,5,1.716963468,0.936768220971366,1.832858363,1.161259,5
B0031,68,29,43,1577.484,61.49432038,2.46604014,0.00110353,0.04172654,7,1.712777356,0.9344842954458016,1.832858363,1.10353,7
B0031,70,30,43,1571.547,61.5059048,2.442554361,0.001122791,0.04172654,9,1.706108347,0.9308457115079328,1.832858363,1.1227909999999999,9
B0031,74,31,43,1578.484,61.58650299,2.455972936,0.001106324,0.040710936,1,1.713732696,0.935005525028668,1.832858363,1.1063239999999999,1
B0031,76,32,43,1574.469,61.66803037,2.345188634,0.00118238,0.040710936,3,1.70934758,0.9326130237375032,1.832858363,1.18238,3
B0031,78,33,43,1568.281,61.83745125,2.304815708,0.001212995,0.040710936,5,1.690100045,0.9221116476418098,1.832858363,1.2129949999999998,5
B0031,80,34,43,1561.422,61.77913593,2.327904772,0.001203463,0.040710936,7,1.694688334,0.9246149992878636,1.832858363,1.2034630000000002,7
B0031,82,35,43,1554.234,61.63755728,2.36724314,0.001183686,0.040710936,9,1.687010991,0.920426272458239,1.832858363,1.183686,9
B0031,86,36,43,1573.734,61.76541153,2.3293191,0.00118789,0.040793634,1,1.695706903,0.9251707263536108,1.832858363,1.1878900000000001,1
B0031,88,37,43,1566.578,61.71412205,2.313616978,0.001208551,0.040793634,3,1.68769689,0.9208004961374094,1.832858363,1.208551,3
B0031,90,38,43,1550.047,61.46370524,2.464103908,0.001124187,0.040793634,5,1.681961713,0.9176714071058856,1.832858363,1.124187,5
B0031,92,39,43,1543.64,61.45868723,2.450218643,0.001138035,0.040793634,7,1.675003389,0.9138749740914924,1.832858363,1.138035,7
B0031,94,40,43,1536.781,61.44540062,2.465087968,0.001133544,0.040793634,9,1.667298779,0.9096713704985834,1.832858363,1.133544,9
B0032,2,1,43,1572.359,59.47600708,2.627096919,0.00092849,0.070664516,1,1.704864107,0.9001242583577469,1.894031953,0.92849,1
B0032,4,2,43,1723.281,60.12129089,2.667264695,0.000882375,0.070664516,3,1.894031953,1.0,1.894031953,0.882375,3
B0032,6,3,43,1705.906,60.28987127,2.653980741,0.000899065,0.070664516,5,1.874768649,0.9898294725337192,1.894031953,0.899065,5
B0032,8,4,43,1697.688,60.57061863,2.614778885,0.000926659,0.070664516,7,1.865494718,0.9849330762584024,1.894031953,0.926659,7
B0032,10,5,43,1686.094,60.44487262,2.611753952,0.000934754,0.070664516,9,1.852739817,0.9781988176415944,1.894031953,0.934754,9
B0032,14,6,43,1678.563,60.80514996,2.68996471,0.000885648,0.069760595,1,1.844174397,0.9736764968927638,1.894031953,0.885648,1
B0032,16,7,43,1677.469,60.79131486,2.635222017,0.000925499,0.069760595,3,1.843023848,0.9730690367080624,1.894031953,0.925499,3
B0032,18,8,43,1666.093,60.82453444,2.61611668,0.00094319,0.069760595,5,1.830281817,0.9663415731191732,1.894031953,0.94319,5
B0032,20,9,43,1654.328,60.93844328,2.637757551,0.000936971,0.069760595,7,1.817383846,0.959531777233961,1.894031953,0.936971,7
B0032,22,10,43,1643.812,61.0569288,2.642581144,0.000940071,0.069760595,9,1.805799298,0.9534154348028572,1.894031953,0.940071,9
B0032,26,11,43,1652.266,61.26264236,2.686855236,0.000903955,0.070876499,1,1.814982961,0.9582641719033342,1.894031953,0.9039550000000001,1
B0032,28,12,43,1648.672,61.30909593,2.674051627,0.000917941,0.070876499,3,1.799515037,0.9500975071459102,1.894031953,0.917941,3
B0032,30,13,43,1636.969,61.35860964,2.671228098,0.000926248,0.070876499,5,1.786651694,0.9433059939512012,1.894031953,0.926248,5
B0032,32,14,43,1625.187,61.48218877,2.68344867,0.000925458,0.070876499,7,1.773555072,0.936391315463726,1.894031953,0.925458,7
B0032,34,15,43,1622.016,61.55806089,2.670098201,0.000935462,0.070876499,9,1.769995333,0.9345118651226894,1.894031953,0.935462,9
B0032,38,16,43,1638.422,61.75555925,2.651299448,0.000929539,0.070745512,1,1.79952608,0.9501033375649708,1.894031953,0.929539,1
B0032,40,17,43,1646.438,61.78814874,2.625703439,0.000948203,0.070745512,3,1.796853068,0.948692056199962,1.894031953,0.948203,3
B0032,42,18,43,1634.765,62.02679688,2.636398509,0.000948665,0.070745512,5,1.78382655,0.9418143908156126,1.894031953,0.948665,5
B0032,44,19,43,1622.016,62.0592208,2.609138528,0.000972993,0.070745512,7,1.769644449,0.9343266074244524,1.894031953,0.972993,7
B0032,46,20,43,1616.25,61.81678432,2.692827326,0.000924752,0.070745512,9,1.751294046,0.9246380681308388,1.894031953,0.924752,9
B0032,50,21,43,1622.218,62.13034563,2.658005348,0.000938418,0.071332626,1,1.76975543,0.9343852025288404,1.894031953,0.938418,1
B0032,52,22,43,1619.656,62.20855323,2.622656734,0.000966021,0.071332626,3,1.754772693,0.92647470398827,1.894031953,0.9660209999999999,3
B0032,54,23,43,1605.484,62.27936068,2.65796734,0.000952301,0.071332626,5,1.738916636,0.9181031150217348,1.894031953,0.9523010000000001,5
B0032,56,24,43,1600.75,62.40536913,2.6244978,0.000976337,0.071332626,7,1.733720052,0.9153594527557584,1.894031953,0.976337,7
B0032,58,25,43,1595.0,62.21600779,2.669354994,0.000951609,0.071332626,9,1.71509726,0.905527099098523,1.894031953,0.9516089999999999,9
B0032,62,26,43,1612.422,62.61579601,2.624599205,0.000964316,0.07176152,1,1.746292615,0.9219974416133834,1.894031953,0.964316,1
B0032,64,27,43,1598.969,62.26360589,2.682984874,0.000940651,0.07176152,3,1.719149262,0.9076664516018332,1.894031953,0.940651,3
B0032,66,28,43,1592.187,62.42580064,2.667124617,0.000954581,0.07176152,5,1.711582246,0.9036712624034596,1.894031953,0.954581,5
B0032,68,29,43,1577.484,62.55940408,2.633445497,0.000984933,0.07176152,7,1.69510512,0.8949717650301964,1.894031953,0.984933,7
B0032,70,30,43,1571.547,62.58262938,2.613353872,0.001001415,0.07176152,9,1.700512437,0.8978266888826875,1.894031953,1.0014150000000002,9
B0032,74,31,43,1578.484,62.57090442,2.647938107,0.000971767,0.071373796,1,1.708098935,0.9018321640743724,1.894031953,0.971767,1
B0032,76,32,43,1574.469,62.42898687,2.67159417,0.000962429,0.071373796,3,1.691435431,0.8930342639261694,1.894031953,0.962429,3
B0032,78,33,43,1568.281,62.43152364,2.646261497,0.000982365,0.071373796,5,1.684449433,0.8893458372399485,1.894031953,0.982365,5
B0032,80,34,43,1561.422,62.57293286,2.671863623,0.000970332,0.071373796,7,1.664037582,0.8785689065933091,1.894031953,0.970332,7
B0032,82,35,43,1554.234,62.57967645,2.637275238,0.000996968,0.071373796,9,1.668637201,0.8809973867426089,1.894031953,0.996968,9
B0032,86,36,43,1573.734,62.96996563,2.602751579,0.001002787,0.072146162,1,1.689934408,0.8922417625126517,1.894031953,1.002787,1
B0032,88,37,43,1566.578,62.75574289,2.634449645,0.000990967,0.072146162,3,1.669431713,0.881416868578035,1.894031953,0.9909669999999999,3
B0032,90,38,43,1550.047,62.70443034,2.612265283,0.001015689,0.072146162,5,1.663422676,0.878244252091559,1.894031953,1.015689,5
B0032,92,39,43,1543.64,62.46020748,2.687494825,0.000971326,0.072146162,7,1.64361522,0.8677864264098822,1.894031953,0.971326,7
B0032,94,40,43,1536.781,62.78975436,2.607635871,0.001027552,0.072146162,9,1.635800087,0.8636602378376032,1.894031953,1.027552,9
B0033,1,1,24,1819.406,34.97334193,1.984859846,0.000930171,0.102984201,0,0.068425722,0.0362974186688727,1.88514017,0.9301710000000001,0
B0033,5,2,24,3260.531,47.8762256,1.981623433,0.000677645,0.102984201,1,0.689569901,0.3657923755346002,1.88514017,0.677645,1
B0033,7,3,24,3265.75,53.52137415,1.287217553,0.000891192,0.102984201,3,1.161084819,0.6159143163343658,1.88514017,0.891192,3
B0033,9,4,24,3264.109,53.59969492,1.924993735,0.00069692,0.102984201,5,1.252939305,0.6646398633582775,1.88514017,0.69692,5
B0033,11,5,24,3253.531,53.81770081,1.94801874,0.000692339,0.102984201,7,1.302918002,0.6911517895244893,1.88514017,0.692339,7
B0033,13,6,24,3242.578,53.57104302,1.891347071,0.00071221,0.102984201,9,1.321877321,0.7012090358246412,1.88514017,0.71221,9
B0033,17,7,24,3234.625,54.60856797,1.193245881,0.000928804,0.112711181,1,1.288469442,0.6834873408909429,1.88514017,0.928804,1
B0033,19,8,24,3235.36,54.19146373,1.917051517,0.00070578,0.112711181,3,1.713169326,0.9087755665404976,1.88514017,0.7057800000000001,3
B0033,21,9,24,3236.125,52.93433121,1.908450292,0.000707887,0.112711181,5,1.656096678,0.8785005509696396,1.88514017,0.707887,5
B0033,23,10,24,3230.25,52.50320361,1.952980267,0.000695758,0.112711181,7,1.619729734,0.859209177002472,1.88514017,0.695758,7
B0033,25,11,24,3226.078,52.17652816,1.988995135,0.000685562,0.112711181,9,1.604655812,0.8512129960076126,1.88514017,0.685562,9
B0033,29,12,24,3224.5,52.04937847,1.963454872,0.000692413,0.088603448,1,1.625569977,0.8623072187783257,1.88514017,0.6924130000000001,1
B0033,31,13,24,3222.188,51.73549267,1.959656499,0.000695515,0.088603448,3,1.590096731,0.8434899199034097,1.88514017,0.695515,3
B0033,33,14,24,3216.546,51.66117418,1.922437538,0.000708072,0.088603448,5,1.57394023,0.834919469144833,1.88514017,0.708072,5
B0033,35,15,24,3211.859,51.20270859,1.970153503,0.000693942,0.088603448,7,1.571130335,0.8334289195057576,1.88514017,0.6939420000000001,7
B0033,37,16,24,3215.859,51.54633126,1.905619825,0.000713579,0.088603448,9,1.589770615,0.8433169269317518,1.88514017,0.713579,9
B0033,41,17,24,3225.125,51.68734548,1.919484138,0.000704768,0.078138008,1,1.625737877,0.8623962837734236,1.88514017,0.7047680000000001,1
B0033,43,18,24,3234.343,51.80664556,1.897658438,0.000712392,0.078138008,3,1.652350633,0.8765134069579559,1.88514017,0.7123919999999999,3
B0033,45,19,24,3218.25,51.01352463,1.949195077,0.00069975,0.078138008,5,1.614381676,0.8563722219128141,1.88514017,0.69975,5
B0033,47,20,24,3203.5,50.61262579,1.984512151,0.000692057,0.078138008,7,1.586974534,0.8418337051297359,1.88514017,0.692057,7
B0033,49,21,24,3194.39,50.47623197,1.956355267,0.00070293,0.078138008,9,1.581835557,0.8391076600951112,1.88514017,0.70293,9
B0033,53,22,24,3225.219,52.80944186,1.954153067,0.000689507,0.076747149,1,1.691976941,0.8975337579274013,1.88514017,0.689507,1
B0033,57,23,24,3252.985,52.00129875,1.904497266,0.00070473,0.077953836,1,1.68794838,0.8953967491977003,1.88514017,0.70473,1
B0033,59,24,24,3245.25,51.6559874,1.874834636,0.000716606,0.077953836,3,1.658622301,0.8798403043949777,1.88514017,0.716606,3
B0033,61,25,24,3235.031,51.50939532,1.897981208,0.000711627,0.077953836,5,1.642017903,0.8710322601634445,1.88514017,0.711627,5
B0033,63,26,24,3228.141,51.25839716,1.991339491,0.000684096,0.077953836,7,1.638181079,0.8689969611119157,1.88514017,0.684096,7
B0033,65,27,24,3217.875,51.77188969,1.871020702,0.000723598,0.077953836,9,1.642289251,0.8711762006535567,1.88514017,0.723598,9
B0033,69,28,24,3220.219,51.7375947,1.94496575,0.000699266,0.077872213,1,1.651270876,0.8759406341651508,1.88514017,0.699266,1
B0033,71,29,24,3210.234,51.61243427,1.907571146,0.000713968,0.077872213,3,1.63265593,0.8660660655276367,1.88514017,0.713968,3
B0033,73,30,24,3210.546,51.5462384,1.853794752,0.000730639,0.077872213,5,1.626088811,0.8625824418138627,1.88514017,0.730639,5
B0033,75,31,24,3200.969,51.0314363,1.973807027,0.00069532,0.077872213,7,1.607929296,0.8529494631690969,1.88514017,0.69532,7
B0033,77,32,24,3188.625,51.41437812,1.872934375,0.000729564,0.077872213,9,1.612536111,0.8553932151368883,1.88514017,0.729564,9
B0033,81,33,24,3191.735,51.44638168,1.973162823,0.000696488,0.076130156,1,1.621838417,0.8603277585454031,1.88514017,0.696488,1
B0033,83,34,24,3190.313,51.30248392,1.980155895,0.000695616,0.076130156,3,1.614544303,0.8564584897684293,1.88514017,0.695616,3
B0033,85,35,24,3182.156,51.29496206,1.898301898,0.000723107,0.076130156,5,1.595395892,0.8463009368687954,1.88514017,0.7231069999999999,5
B0033,87,36,24,3180.156,51.18663468,1.94386044,0.000709245,0.076130156,7,1.587724303,0.842231430992211,1.88514017,0.7092449999999999,7
B0033,89,37,24,3171.953,51.18261676,1.963291604,0.000704755,0.076130156,9,1.581184058,0.838762062982298,1.88514017,0.704755,9
B0033,93,38,24,3192.172,52.16803503,1.966790844,0.000698542,0.077065385,1,1.612842261,0.8555556168536794,1.88514017,0.698542,1
B0033,95,39,24,3194.735,52.74767842,1.919712051,0.000713508,0.077065385,3,1.619986063,0.8593451504457624,1.88514017,0.7135079999999999,3
B0033,97,40,24,3178.75,52.43795614,1.904795207,0.000721847,0.077065385,5,1.609938185,0.8540151075344176,1.88514017,0.721847,5
B0033,99,41,24,3165.359,51.81197794,1.90020066,0.000726316,0.077065385,7,1.577097754,0.8365944236390656,1.88514017,0.726316,7
B0033,101,42,24,3155.25,51.73653411,1.851172104,0.000744223,0.077065385,9,1.570859907,0.8332854670430158,1.88514017,0.744223,9
B0033,105,43,24,3173.766,52.54160753,1.953277124,0.000703584,0.075183399,1,1.626158135,0.8626192157371514,1.88514017,0.7035840000000001,1
B0033,109,44,24,3199.485,53.32326194,1.853621504,0.000732265,0.078135594,1,1.634812997,0.8672103130665345,1.88514017,0.7322649999999999,1
B0033,111,45,24,3196.015,52.66626648,1.888997671,0.000722871,0.078135594,3,1.611705364,0.8549525333174562,1.88514017,0.722871,3
B0033,113,46,24,3595.281,55.39141685,1.969351489,0.00064749,0.078135594,5,1.88514017,1.0,1.88514017,0.64749,5
B0033,117,47,24,3198.0,52.73529025,1.993550468,0.000688833,0.077553714,1,1.658495789,0.8797731942659734,1.88514017,0.688833,1
B0033,119,48,24,3183.516,52.53062985,1.910232254,0.000718881,0.077553714,3,1.624189346,0.8615748429996058,1.88514017,0.718881,3
B0033,121,49,24,3183.797,52.2186934,1.951863138,0.000705893,0.077553714,5,1.604172099,0.8509564034169406,1.88514017,0.705893,5
B0033,123,50,24,3191.516,52.72731536,1.89635143,0.000721436,0.077553714,7,1.608001674,0.8529878571310695,1.88514017,0.721436,7
B0033,125,51,24,3189.985,53.20573413,1.897923374,0.0007214,0.077553714,9,1.625675214,0.8623630432743895,1.88514017,0.7213999999999999,9
B0033,129,52,24,3189.734,53.16441477,1.926653198,0.000711555,0.078798467,1,1.617632766,0.8580968098515455,1.88514017,0.711555,1
B0033,131,53,24,3176.016,52.60041178,1.93999757,0.000711273,0.078798467,3,1.597319149,0.8473211564952224,1.88514017,0.711273,3
B0033,133,54,24,3171.36,52.46865749,1.958567264,0.000706288,0.078798467,5,1.587585225,0.8421576550458845,1.88514017,0.706288,5
B0033,135,55,24,3170.843,52.40979733,1.957283234,0.000706916,0.078798467,7,1.580253002,0.838268170796021,1.88514017,0.706916,7
B0033,137,56,24,3164.672,52.83404254,1.916168038,0.000721245,0.078798467,9,1.58303653,0.8397447336767536,1.88514017,0.721245,9
B0033,141,57,24,3177.453,53.60145198,1.946367509,0.000707768,0.080113591,1,1.602713883,0.8501828715474246,1.88514017,0.707768,1
B0033,143,58,24,3172.375,53.25152712,1.978054955,0.000699994,0.080113591,3,1.593070915,0.8450676190301541,1.88514017,0.699994,3
B0033,145,59,24,3158.406,52.64070519,1.905966284,0.000725726,0.080113591,5,1.544888869,0.819508752497699,1.88514017,0.725726,5
B0033,147,60,24,3141.578,52.51312011,1.90750107,0.000729244,0.080113591,7,1.535218857,0.814379154097597,1.88514017,0.729244,7
B0033,149,61,24,3138.187,52.3982281,1.92929766,0.000723076,0.080113591,9,1.525267731,0.8091004346907531,1.88514017,0.723076,9
B0033,153,62,24,3157.969,53.45594489,1.898158154,0.000727424,0.080215724,1,1.555949201,0.8253758663473816,1.88514017,0.727424,1
B0033,155,63,24,3159.281,54.15574299,1.888436112,0.000731216,0.080215724,3,1.564802944,0.8300724629935609,1.88514017,0.731216,3
B0033,157,64,24,3150.375,53.69393684,1.893538997,0.000731644,0.080215724,5,1.551862046,0.8232077755788315,1.88514017,0.7316440000000001,5
B0033,159,65,24,3134.078,52.91956948,1.904031637,0.000732018,0.080215724,7,1.514455055,0.8033646935654658,1.88514017,0.732018,7
B0033,161,66,24,3129.797,52.77330169,1.919617582,0.000727934,0.080215724,9,1.50519362,0.798451830772881,1.88514017,0.727934,9
B0033,165,67,24,3161.89,53.75237855,1.852348915,0.000736516,0.078896433,1,1.60582397,0.8518326623956033,1.88514017,0.736516,1
B0033,169,68,24,3196.859,54.49882525,1.815471075,0.000744487,0.082440821,1,1.62490052,0.8619520955834282,1.88514017,0.7444869999999999,1
B0033,171,69,24,3171.906,53.48032269,1.970991236,0.000702034,0.082440821,3,1.58978513,0.843324626624449,1.88514017,0.702034,3
B0033,173,70,24,3160.843,53.19212327,1.893705088,0.000728893,0.082440821,5,1.555238615,0.8249989256767045,1.88514017,0.728893,5
B0033,175,71,24,3147.141,52.91631109,1.936708368,0.000718425,0.082440821,7,1.539756405,0.816786162378578,1.88514017,0.718425,7
B0033,177,72,24,3141.203,52.95164788,1.898472277,0.000731887,0.082440821,9,1.5293174,0.8112486404658176,1.88514017,0.731887,9
B0033,181,73,24,3151.047,54.1570395,1.847126674,0.000745458,0.083907312,1,1.547680554,0.8209896423776276,1.88514017,0.745458,1
B0033,183,74,24,3159.172,54.90254753,1.867170395,0.000737339,0.083907312,3,1.565992094,0.8307032648930293,1.88514017,0.7373390000000001,3
B0033,185,75,24,3141.047,53.80008364,1.937874589,0.000719291,0.083907312,5,1.541625285,0.8177775369350918,1.88514017,0.719291,5
B0033,187,76,24,3135.031,53.54505652,1.842974674,0.000750899,0.083907312,7,1.517590656,0.8050280186857406,1.88514017,0.750899,7
B0033,189,77,24,3117.984,53.29577183,1.876703438,0.000744142,0.083907312,9,1.507520204,0.7996860010680267,1.88514017,0.7441420000000001,9
B0033,193,78,24,3125.328,53.69065219,1.823408615,0.000759234,0.086555227,1,1.495492826,0.7933059036135228,1.88514017,0.759234,1
B0033,195,79,24,3120.172,53.461719,1.91435233,0.000731511,0.086555227,3,1.499761881,0.7955704858806335,1.88514017,0.731511,3
B0033,197,80,24,3116.641,53.3108921,1.924205292,0.000729083,0.086555227,5,1.490696681,0.7907617187956905,1.88514017,0.729083,5
B0033,199,81,24,3110.844,53.62774686,1.846946704,0.000755379,0.086555227,7,1.480099943,0.7851405251207394,1.88514017,0.755379,7
B0033,201,82,24,3101.406,53.31128967,1.912127707,0.000736661,0.086555227,9,1.46760915,0.7785146024446553,1.88514017,0.736661,9
